latent_1,latent_2,group,domain_index,candidate_id
1.6856654,-1.2533517,Development,741.0,
2.2908165,-1.5240402,Development,743.0,
1.9581655,-0.7919025,Development,744.0,
2.0085886,-1.4161953,Development,748.0,
2.0460985,-1.4842038,Development,749.0,
2.291274,-1.525486,Development,750.0,
1.4899414,-1.0000724,Development,751.0,
1.8704597,-1.161,Development,752.0,
1.9622352,-1.2113446,Development,754.0,
1.7928379,-0.6937497,Development,755.0,
2.489969,-0.48183006,Development,756.0,
1.8264619,-0.6496405,Development,757.0,
2.272052,-1.4472297,Development,758.0,
2.005879,-1.2819269,Development,759.0,
1.710906,-1.2823429,Development,760.0,
1.8110578,-1.2899747,Development,761.0,
1.7951715,-1.2700205,Development,763.0,
1.7545176,-1.193967,Development,764.0,
1.4961152,-1.1089554,Development,765.0,
2.1070976,-1.3471124,Development,766.0,
2.3017864,-1.3220956,Development,767.0,
2.1599538,-1.4001132,Development,768.0,
2.1937714,-1.5661888,Development,769.0,
1.7572199,-1.3321124,Development,770.0,
2.2191482,-0.6576727,Development,771.0,
1.8453401,-1.2765747,Development,772.0,
2.2082841,-1.3949072,Development,773.0,
1.8868787,-1.3351738,Development,774.0,
2.1426218,-1.4091836,Development,775.0,
1.9542091,-1.5044972,Development,776.0,
1.915267,-1.3540344,Development,777.0,
2.1712556,-1.4397026,Development,778.0,
1.7815967,-1.4021385,Development,779.0,
1.9039822,-1.1018524,Development,780.0,
1.4857908,-1.0327705,Development,781.0,
1.1891123,-0.7482625,Development,782.0,
2.0527794,-1.234586,Development,784.0,
1.6789725,-0.9529126,Development,785.0,
1.8023986,-1.1592094,Development,786.0,
1.7136259,-0.98316723,Development,787.0,
2.2087862,-0.30029154,Development,788.0,
1.8595332,-1.0224448,Development,789.0,
1.8038199,-0.9875369,Development,790.0,
1.8669004,-1.0258276,Development,791.0,
2.0022037,-1.2516458,Development,792.0,
2.252847,-1.3957667,Development,793.0,
2.0194125,-1.2673053,Development,795.0,
1.9879341,-1.2638364,Development,796.0,
1.6588296,-0.8847056,Development,797.0,
1.4277456,-0.86000556,Development,799.0,
2.1998742,-1.2983873,Development,800.0,
2.2530203,-1.336548,Development,801.0,
2.0056744,-1.2514464,Development,802.0,
1.8869264,-0.5159565,Development,803.0,
1.7253225,-0.14121956,Development,804.0,
1.7686049,-0.049826875,Development,805.0,
1.8366369,0.27342185,Development,806.0,
2.2116575,-0.21178426,Development,807.0,
1.784965,-0.19154789,Development,808.0,
1.5061507,-0.4152273,Development,809.0,
2.0400548,-0.3823118,Development,810.0,
2.2020779,-0.18992017,Development,811.0,
1.7989285,-0.19156049,Development,812.0,
2.0883064,-0.42193395,Development,813.0,
2.306122,-0.54653966,Development,814.0,
2.5553806,-0.5704259,Development,815.0,
2.1532123,-0.4891352,Development,816.0,
1.656127,-0.13006432,Development,817.0,
1.5436908,-0.36842936,Development,818.0,
1.8345611,0.13787837,Development,819.0,
1.8681097,0.30472714,Development,820.0,
2.2706838,-0.12943266,Development,821.0,
1.5261178,-0.3916366,Development,822.0,
1.6483932,-1.0148331,Development,823.0,
1.509064,-1.0635843,Development,824.0,
1.8295622,-1.2218827,Development,825.0,
2.0652454,-1.2522703,Development,826.0,
1.6450527,-1.1596963,Development,827.0,
2.01848,-1.2463146,Development,829.0,
1.2305743,-0.8610074,Development,830.0,
1.7829716,-1.2770746,Development,831.0,
2.0327988,-1.3037313,Development,832.0,
1.6465318,-1.2174103,Development,833.0,
1.6745963,-1.0183108,Development,834.0,
1.8933562,-1.1603211,Development,835.0,
1.6737382,-1.015905,Development,836.0,
2.0168712,-1.2171211,Development,837.0,
1.7589455,-1.0158819,Development,838.0,
1.6991236,-1.0117688,Development,839.0,
2.0539105,-1.3173895,Development,841.0,
2.1995342,-1.556091,Development,842.0,
2.1694517,-1.52574,Development,843.0,
1.8107657,-1.0806174,Development,844.0,
1.3825226,-0.98797184,Development,845.0,
2.1288276,-0.6191036,Development,846.0,
1.8013129,-0.27236062,Development,847.0,
2.2377446,-0.29535758,Development,848.0,
1.95212,-0.040838882,Development,849.0,
1.8519042,-0.2133172,Development,850.0,
2.0175877,0.0714321,Development,851.0,
1.4517823,-0.90305793,Development,852.0,
1.821033,-1.0239637,Development,853.0,
2.1987565,-1.3610811,Development,854.0,
1.4968952,-0.98455054,Development,855.0,
2.0569766,-1.3929958,Development,856.0,
1.9495583,-1.2561619,Development,857.0,
2.1087055,-1.4549992,Development,858.0,
2.1180367,-1.5328115,Development,859.0,
2.2645955,-0.705361,Development,861.0,
2.1593258,-0.470631,Development,862.0,
1.7922273,-1.26844,Development,864.0,
2.0492997,-1.2678101,Development,865.0,
1.8774784,-1.3696601,Development,866.0,
1.8481712,-1.2228688,Development,867.0,
2.0722327,-1.2646246,Development,868.0,
1.6535724,-1.1808356,Development,869.0,
1.6297301,-1.1721301,Development,870.0,
2.2470195,-1.4404266,Development,871.0,
1.327631,-0.95430046,Development,873.0,
1.2462071,-0.87549216,Development,874.0,
1.947522,-1.2227858,Development,875.0,
1.2654316,-0.91132003,Development,876.0,
1.6428849,-0.9657323,Development,877.0,
1.8474791,-1.1324683,Development,879.0,
1.7533888,-0.9914064,Development,880.0,
1.9553875,-1.381049,Development,881.0,
1.3198893,-0.92166376,Development,882.0,
1.8031588,-1.043549,Development,883.0,
2.2651181,-1.2942355,Development,884.0,
2.113333,-0.7459461,Development,885.0,
1.875784,-1.2691058,Development,886.0,
1.8907368,-1.2720878,Development,887.0,
2.1809745,-1.5248247,Development,888.0,
2.173392,-1.4405738,Development,889.0,
2.2687922,-1.623127,Development,890.0,
2.2441554,-1.6050602,Development,891.0,
1.9263533,-0.35842007,Development,893.0,
2.3615708,-0.26445746,Development,894.0,
2.050775,-0.07121928,Development,895.0,
1.942529,-0.28441197,Development,896.0,
2.116878,0.010815725,Development,897.0,
1.4863391,-1.0170639,Development,898.0,
1.8999897,-1.0857012,Development,900.0,
2.2720509,-1.4340732,Development,901.0,
1.999529,-1.52752,Development,903.0,
2.1713638,-1.4029733,Development,904.0,
2.2722385,-1.6324666,Development,905.0,
2.3007212,-1.672032,Development,906.0,
1.7722324,-1.3472689,Development,907.0,
2.314633,-0.6236131,Development,908.0,
2.5501056,-0.28872246,Development,910.0,
1.8669406,-1.3545246,Development,911.0,
1.9592354,-1.3784438,Development,912.0,
2.2362845,-1.5016257,Development,914.0,
2.0563552,-1.6112429,Development,915.0,
2.262754,-1.5124618,Development,917.0,
1.8525823,-1.4261073,Development,918.0,
1.7798506,-1.3564725,Development,919.0,
1.8559628,-1.467816,Development,920.0,
2.245137,-1.4897823,Development,921.0,
1.7621508,-1.3369082,Development,922.0,
1.3503406,-0.9566365,Development,923.0,
1.4194301,-0.7947235,Development,924.0,
1.8720714,0.14468825,Development,925.0,
1.6964129,0.029986918,Development,926.0,
1.9111603,-0.01819244,Development,927.0,
1.6775134,0.042505085,Development,928.0,
1.7721411,0.2495808,Development,929.0,
1.7543056,0.23442781,Development,930.0,
1.8999054,0.3838465,Development,931.0,
1.810654,0.23988433,Development,932.0,
1.8438666,0.3825167,Development,933.0,
1.5957714,-0.051681608,Development,934.0,
1.8895253,0.05121827,Development,935.0,
2.02652,-0.096011266,Development,936.0,
1.7281457,0.17858559,Development,937.0,
1.8392364,0.31975892,Development,938.0,
1.8237976,0.37171215,Development,939.0,
1.8999785,0.4355662,Development,940.0,
1.8533523,0.31701428,Development,941.0,
1.8955965,0.3164702,Development,942.0,
1.8508722,0.29021457,Development,943.0,
1.9248074,0.03569049,Development,944.0,
1.7722259,0.2217673,Development,945.0,
1.8579406,0.4291861,Development,946.0,
1.8340393,0.36121002,Development,948.0,
1.0811325,-0.6028664,Development,951.0,
1.1788403,-0.7486036,Development,953.0,
1.0127888,-0.52619106,Development,954.0,
0.66397417,-0.4978067,Development,955.0,
1.2629876,-0.65982723,Development,956.0,
1.4259877,-0.9123752,Development,957.0,
1.0696595,-0.8285215,Development,958.0,
1.3220252,-1.1042796,Development,959.0,
1.1620352,-0.7089921,Development,960.0,
1.3016492,-0.7673228,Development,961.0,
1.6018763,-0.68493,Development,962.0,
1.4521993,-0.9129943,Development,963.0,
1.6907277,-1.1433486,Development,964.0,
1.5406482,-1.1826745,Development,966.0,
1.511574,-1.0676787,Development,967.0,
2.035696,-1.3798732,Development,968.0,
1.7780071,-1.2015816,Development,969.0,
2.0533812,-1.3987796,Development,970.0,
1.7485077,-1.0791241,Development,971.0,
1.3367809,-0.81645405,Development,972.0,
1.197337,-0.7796507,Development,973.0,
0.55791074,-0.42394412,Development,974.0,
1.4034832,-1.0700094,Development,975.0,
0.874765,-0.7406774,Development,976.0,
1.1126827,-0.99119467,Development,977.0,
1.5859364,0.23344132,Development,978.0,
1.2933613,0.5846817,Development,979.0,
1.2517419,0.51144737,Development,980.0,
1.249119,0.52087617,Development,981.0,
1.3687505,0.098067924,Development,982.0,
1.0655648,-0.9385752,Development,983.0,
2.0338473,-1.363706,Development,984.0,
1.7232236,-1.373402,Development,985.0,
1.6751583,0.19195324,Development,986.0,
1.087545,-0.963013,Development,987.0,
1.4663312,-1.033016,Development,988.0,
1.4460745,-0.9620241,Development,989.0,
1.4488378,-1.0326548,Development,990.0,
1.1693612,-0.9319765,Development,991.0,
1.5493386,-1.0256792,Development,992.0,
1.4489918,-1.0491446,Development,993.0,
1.4773202,-0.6664025,Development,994.0,
1.2985755,-0.7483445,Development,995.0,
2.0168931,-0.7814959,Development,996.0,
1.7078885,-0.7710473,Development,997.0,
1.3650012,-0.2669931,Development,998.0,
1.1538827,-0.7278425,Development,1000.0,
1.8285128,-1.1897043,Development,1001.0,
1.9061422,-1.2244873,Development,1002.0,
1.5790282,-1.2558273,Development,1004.0,
1.237562,-0.021503523,Development,1005.0,
0.88846713,-0.69158286,Development,1006.0,
1.2295336,-0.7705478,Development,1007.0,
1.2485809,-0.75311154,Development,1008.0,
1.4407821,-1.0481871,Development,1009.0,
1.23953,-1.1094795,Development,1010.0,
1.5729499,-1.0464814,Development,1011.0,
1.459981,-1.0670116,Development,1012.0,
1.3697109,-1.3083409,Development,1013.0,
1.3854759,-0.77287424,Development,1014.0,
1.5721904,-1.0393852,Development,1015.0,
1.4518917,-1.2428527,Development,1016.0,
1.4971405,-0.4156193,Development,1017.0,
1.4603846,-0.9348975,Development,1018.0,
1.7957411,-1.1349478,Development,1019.0,
1.68867,0.41301203,Development,1021.0,
1.5116016,-1.0497845,Development,1022.0,
1.5143126,-1.0333791,Development,1023.0,
1.828651,-0.43256766,Development,1024.0,
1.1713259,-0.7420488,Development,1025.0,
1.3175225,-0.79957294,Development,1026.0,
1.6776364,-0.8611016,Development,1027.0,
1.4883437,-1.0751414,Development,1028.0,
1.7420213,-0.8783023,Development,1029.0,
1.5703048,-1.0673852,Development,1030.0,
1.8221587,-1.3360826,Development,1031.0,
0.65751487,-0.48404706,Development,1032.0,
1.2596009,-0.6554692,Development,1033.0,
1.4259309,-0.9105507,Development,1034.0,
1.0595696,-0.83763057,Development,1035.0,
1.3224311,-1.1030385,Development,1036.0,
1.163981,-0.70711195,Development,1037.0,
1.3003411,-0.7655137,Development,1038.0,
2.0184,-1.0778358,Development,1039.0,
1.9002528,-1.2489862,Development,1040.0,
1.7665012,-0.83355385,Development,1041.0,
1.8938222,-0.9188373,Development,1042.0,
1.4263597,-0.9224463,Development,1043.0,
1.5356498,-1.0126498,Development,1045.0,
1.7231953,-1.1244887,Development,1046.0,
1.4498657,-1.2135863,Development,1047.0,
1.5511078,-1.0173355,Development,1048.0,
1.7277794,-1.1188701,Development,1049.0,
1.356604,-1.108876,Development,1050.0,
1.806484,-1.2725176,Development,1051.0,
1.9770334,-1.374735,Development,1052.0,
1.1862863,-0.77073044,Development,1053.0,
1.4531024,-1.2828215,Development,1054.0,
1.6755598,-1.1633414,Development,1055.0,
1.8667355,-1.3124003,Development,1056.0,
2.3860357,-1.6235539,Development,1057.0,
1.9779177,-1.532756,Development,1058.0,
2.4083848,-1.6433994,Development,1059.0,
1.2046576,-0.8214681,Development,1060.0,
1.517443,-1.087504,Development,1061.0,
2.092605,-1.3439819,Development,1062.0,
1.2362019,-0.8695216,Development,1063.0,
1.3311166,-0.85832727,Development,1064.0,
1.8409805,-0.9870281,Development,1065.0,
1.7899065,-1.3793921,Development,1066.0,
1.9000199,-1.4852847,Development,1067.0,
1.5645446,-1.1876043,Development,1068.0,
0.86020833,-0.68571955,Development,1070.0,
0.89975125,-0.76271373,Development,1071.0,
1.6130869,-1.2997975,Development,1072.0,
1.1291621,-1.0141373,Development,1073.0,
1.7144692,-1.1792809,Development,1074.0,
1.89614,-1.4569622,Development,1075.0,
1.5014683,-1.3375801,Development,1076.0,
1.6646603,-0.29443714,Development,1077.0,
1.738022,-0.19961613,Development,1078.0,
1.9039007,-0.052863296,Development,1079.0,
1.5306535,-0.5520074,Development,1080.0,
1.3324481,-0.09621854,Development,1081.0,
1.7770272,-0.10931419,Development,1082.0,
1.7696066,-0.14571552,Development,1083.0,
1.3708448,-0.065215364,Development,1084.0,
1.5959834,0.3080977,Development,1085.0,
1.4141667,0.042573467,Development,1086.0,
1.7720422,-0.19611876,Development,1087.0,
1.554364,0.23486339,Development,1088.0,
1.5492768,0.24579567,Development,1089.0,
1.6174278,-0.24842156,Development,1090.0,
1.6695232,-0.17402908,Development,1091.0,
1.3531244,-0.8243965,Development,1092.0,
1.093591,-1.0131422,Development,1095.0,
2.3150136,-1.608083,Development,1096.0,
1.51413,-1.1205842,Development,1097.0,
1.8306141,-1.4488041,Development,1098.0,
2.0043895,-1.617779,Development,1099.0,
1.7583443,-0.44662118,Development,1100.0,
1.8054535,-0.35495806,Development,1101.0,
1.9767891,-0.08757292,Development,1102.0,
1.6546993,-1.1168286,Development,1103.0,
1.5654793,-1.1338519,Development,1104.0,
1.126783,-1.0300664,Development,1105.0,
1.6996291,-1.1530094,Development,1106.0,
1.6017913,-1.166797,Development,1107.0,
1.4777411,-1.3455111,Development,1108.0,
1.4442384,-1.3099389,Development,1109.0,
1.7683617,-1.3116009,Development,1110.0,
1.4860146,-1.0462192,Development,1111.0,
1.438931,-0.5934623,Development,1112.0,
1.750778,-1.2334194,Development,1113.0,
1.423796,-1.2878143,Development,1114.0,
1.7609216,-1.317692,Development,1115.0,
1.4814451,-1.2170137,Development,1116.0,
1.8614223,-1.3107166,Development,1117.0,
1.1884618,-0.78555334,Development,1119.0,
1.5820736,-1.1149653,Development,1121.0,
1.1470602,-0.28933507,Development,1122.0,
1.824968,-0.092442706,Development,1123.0,
1.1852146,-0.2419174,Development,1124.0,
1.4605951,-0.4891261,Development,1125.0,
1.5331715,-0.51334876,Development,1126.0,
2.0061853,-1.039331,Development,1127.0,
1.6461551,0.20362173,Development,1128.0,
1.651242,-0.52185255,Development,1129.0,
2.1067069,-0.47721705,Development,1130.0,
1.8514621,-0.78472465,Development,1131.0,
1.9678648,-0.79298866,Development,1132.0,
1.8806514,-0.75603324,Development,1133.0,
1.7576227,-0.9349467,Development,1134.0,
1.4362061,-0.99023384,Development,1135.0,
2.1390836,-1.4802109,Development,1136.0,
2.216713,-1.5149937,Development,1137.0,
1.4074607,-1.0378363,Development,1138.0,
1.8895987,-1.5463337,Development,1139.0,
1.5488567,-0.30887502,Development,1140.0,
1.1978985,-0.97654015,Development,1141.0,
1.5389652,-1.0555049,Development,1142.0,
1.5580125,-1.0380689,Development,1143.0,
1.7536193,-1.3346324,Development,1144.0,
1.2895747,-1.1843933,Development,1145.0,
1.8857872,-1.3329266,Development,1146.0,
1.7728182,-1.353457,Development,1147.0,
1.6473795,-1.5345978,Development,1148.0,
1.71716,-1.0573003,Development,1149.0,
1.7854158,-1.1510707,Development,1150.0,
1.8223876,-1.1937817,Development,1151.0,
1.8724924,-1.1767082,Development,1152.0,
2.340179,-0.54897845,Development,1153.0,
2.4012728,-0.4056105,Development,1154.0,
2.551557,-0.18048204,Development,1155.0,
1.7646176,-1.0812092,Development,1156.0,
2.0643265,-0.71429783,Development,1157.0,
1.7054745,0.3429234,Development,1158.0,
2.0375571,0.010557607,Development,1159.0,
1.8545011,-1.2317163,Development,1160.0,
1.9725523,-0.5008396,Development,1163.0,
2.0461872,-0.3820907,Development,1164.0,
2.194958,-0.14045654,Development,1165.0,
1.8374451,-1.1749855,Development,1166.0,
1.7504629,-0.73322237,Development,1167.0,
1.0827821,-0.5608096,Development,1168.0,
1.6777484,-0.90594786,Development,1169.0,
1.7663474,-1.0140741,Development,1170.0,
1.3654358,-0.8780092,Development,1172.0,
1.3479491,-0.86279213,Development,1173.0,
1.4740801,-0.6033418,Development,1174.0,
1.031365,-0.56530076,Development,1175.0,
1.1728917,-0.59709275,Development,1176.0,
1.5538113,-0.6905887,Development,1177.0,
1.3498915,-0.88570637,Development,1178.0,
1.1141773,-0.53627294,Development,1179.0,
1.1254053,-0.58578885,Development,1180.0,
1.08118,-0.5684857,Development,1181.0,
1.9737273,-1.1366874,Development,1182.0,
1.2712314,-0.84716845,Development,1183.0,
1.5667129,-1.1909215,Development,1184.0,
1.6480808,-0.01998566,Development,1186.0,
1.7006971,0.048141435,Development,1187.0,
1.8585151,0.31348553,Development,1188.0,
1.6580036,-0.7424648,Development,1189.0,
1.4490888,-0.93774205,Development,1190.0,
1.3931695,-0.8946054,Development,1191.0,
1.9761543,-1.0326655,Development,1192.0,
1.4785745,-0.9365248,Development,1193.0,
1.7436781,-1.1871445,Development,1194.0,
1.7144395,-1.1986605,Development,1195.0,
1.6446147,-1.0853226,Development,1196.0,
1.4336767,-0.26020172,Development,1198.0,
1.1675541,-0.6927218,Development,1199.0,
1.5346438,-1.034028,Development,1200.0,
1.3318597,-0.8180951,Development,1201.0,
1.8633139,-0.9390387,Development,1203.0,
1.659034,-1.1606352,Development,1204.0,
1.0731914,-0.58911085,Development,1205.0,
1.0645052,-0.60552764,Development,1206.0,
1.8629898,-1.1514838,Development,1207.0,
1.9796914,-1.2735941,Development,1209.0,
1.9477488,-1.2458525,Development,1210.0,
1.7107943,-1.0907474,Development,1211.0,
1.9120852,-1.2059242,Development,1212.0,
1.6660935,-0.96658504,Development,1213.0,
1.3685498,-0.9248396,Development,1214.0,
1.2610979,-0.87226886,Development,1215.0,
0.85722345,-0.33967084,Development,1216.0,
1.736239,-1.0616143,Development,1217.0,
1.3190469,-0.9032088,Development,1218.0,
1.5487019,-1.1692312,Development,1219.0,
1.4964648,0.27616787,Development,1220.0,
1.615051,0.63716507,Development,1221.0,
1.5614944,0.5632739,Development,1222.0,
1.5580924,0.557014,Development,1223.0,
1.3933705,0.058699578,Development,1224.0,
